MinTemp,MaxTemp,Precipitation,ReferenceET,Date,City_ID,Province,Latitude,Longitude
-8.22,-0.9,0.0,0.52,1980-01-01,214,Neimeng,39.42504424756913,106.86879122924547
-8.61,-2.12,0.0,1.06,1980-01-02,214,Neimeng,39.42504424756913,106.86879122924547
-16.69,-7.24,0.0,0.37,1980-01-03,214,Neimeng,39.42504424756913,106.86879122924547
-14.93,-7.6,0.0,0.37,1980-01-04,214,Neimeng,39.42504424756913,106.86879122924547
-16.77,-2.42,0.0,1.17,1980-01-05,214,Neimeng,39.42504424756913,106.86879122924547
-11.32,-7.25,0.0,0.69,1980-01-06,214,Neimeng,39.42504424756913,106.86879122924547
-19.3,-7.49,0.0,0.13,1980-01-07,214,Neimeng,39.42504424756913,106.86879122924547
-17.56,-1.59,0.0,0.5,1980-01-08,214,Neimeng,39.42504424756913,106.86879122924547
-17.48,-4.78,0.0,0.41,1980-01-09,214,Neimeng,39.42504424756913,106.86879122924547
-19.21,-11.36,0.0,0.37,1980-01-10,214,Neimeng,39.42504424756913,106.86879122924547
-18.2,-8.01,0.0,0.2,1980-01-11,214,Neimeng,39.42504424756913,106.86879122924547
-18.11,-4.58,0.0,0.46,1980-01-12,214,Neimeng,39.42504424756913,106.86879122924547
-13.71,-4.64,0.0,0.45,1980-01-13,214,Neimeng,39.42504424756913,106.86879122924547
-16.04,-4.11,0.0,0.33,1980-01-14,214,Neimeng,39.42504424756913,106.86879122924547
-16.02,-4.25,0.0,0.08,1980-01-15,214,Neimeng,39.42504424756913,106.86879122924547
-17.61,-2.45,0.0,0.22,1980-01-16,214,Neimeng,39.42504424756913,106.86879122924547
-15.08,-1.48,0.0,1.04,1980-01-17,214,Neimeng,39.42504424756913,106.86879122924547
-8.38,-2.53,0.0,0.51,1980-01-18,214,Neimeng,39.42504424756913,106.86879122924547
-17.12,-3.37,0.0,0.18,1980-01-19,214,Neimeng,39.42504424756913,106.86879122924547
-17.01,-2.56,0.0,0.26,1980-01-20,214,Neimeng,39.42504424756913,106.86879122924547
-15.66,-3.72,0.0,0.25,1980-01-21,214,Neimeng,39.42504424756913,106.86879122924547
-15.96,-0.55,0.0,0.34,1980-01-22,214,Neimeng,39.42504424756913,106.86879122924547
-14.88,-2.15,0.0,0.33,1980-01-23,214,Neimeng,39.42504424756913,106.86879122924547
-16.02,-0.57,0.0,0.48,1980-01-24,214,Neimeng,39.42504424756913,106.86879122924547
-11.18,-1.54,0.0,0.98,1980-01-25,214,Neimeng,39.42504424756913,106.86879122924547
-15.56,-0.63,0.0,0.75,1980-01-26,214,Neimeng,39.42504424756913,106.86879122924547
-7.37,-1.29,0.0,1.09,1980-01-27,214,Neimeng,39.42504424756913,106.86879122924547
-12.18,-7.47,0.0,1.02,1980-01-28,214,Neimeng,39.42504424756913,106.86879122924547
-22.35,-17.45,0.0,0.48,1980-01-29,214,Neimeng,39.42504424756913,106.86879122924547
-25.12,-15.08,0.0,0.32,1980-01-30,214,Neimeng,39.42504424756913,106.86879122924547
-19.82,-12.68,0.0,0.5,1980-01-31,214,Neimeng,39.42504424756913,106.86879122924547
-20.2,-11.81,0.0,0.46,1980-02-01,214,Neimeng,39.42504424756913,106.86879122924547
-20.31,-10.26,0.0,0.52,1980-02-02,214,Neimeng,39.42504424756913,106.86879122924547
-22.88,-14.29,0.0,0.65,1980-02-03,214,Neimeng,39.42504424756913,106.86879122924547
-18.19,-10.13,0.0,0.77,1980-02-04,214,Neimeng,39.42504424756913,106.86879122924547
-20.02,-11.61,0.0,0.34,1980-02-05,214,Neimeng,39.42504424756913,106.86879122924547
-23.08,-9.09,0.0,0.62,1980-02-06,214,Neimeng,39.42504424756913,106.86879122924547
-22.33,-10.51,0.0,0.66,1980-02-07,214,Neimeng,39.42504424756913,106.86879122924547
-22.32,-9.51,0.0,0.4,1980-02-08,214,Neimeng,39.42504424756913,106.86879122924547
-16.61,-5.39,0.0,0.29,1980-02-09,214,Neimeng,39.42504424756913,106.86879122924547
-17.78,-2.68,0.0,0.6,1980-02-10,214,Neimeng,39.42504424756913,106.86879122924547
-17.39,-4.22,0.0,0.54,1980-02-11,214,Neimeng,39.42504424756913,106.86879122924547
-11.52,-1.49,0.0,1.04,1980-02-12,214,Neimeng,39.42504424756913,106.86879122924547
-18.16,-6.89,0.0,0.5,1980-02-13,214,Neimeng,39.42504424756913,106.86879122924547
-20.16,-2.85,0.0,0.58,1980-02-14,214,Neimeng,39.42504424756913,106.86879122924547
-16.31,0.71,0.0,0.97,1980-02-15,214,Neimeng,39.42504424756913,106.86879122924547
-13.51,3.63,0.0,1.21,1980-02-16,214,Neimeng,39.42504424756913,106.86879122924547
-4.22,-0.34,0.0,0.66,1980-02-17,214,Neimeng,39.42504424756913,106.86879122924547
-11.77,3.38,0.0,0.55,1980-02-18,214,Neimeng,39.42504424756913,106.86879122924547
-10.87,5.43,0.06,0.87,1980-02-19,214,Neimeng,39.42504424756913,106.86879122924547
-11.58,4.31,0.0,0.99,1980-02-20,214,Neimeng,39.42504424756913,106.86879122924547
-7.4,6.31,0.0,1.18,1980-02-21,214,Neimeng,39.42504424756913,106.86879122924547
-9.29,8.56,0.0,0.71,1980-02-22,214,Neimeng,39.42504424756913,106.86879122924547
-8.66,10.14,0.0,1.08,1980-02-23,214,Neimeng,39.42504424756913,106.86879122924547
-2.5,1.6,4.5,0.36,1980-02-24,214,Neimeng,39.42504424756913,106.86879122924547
-8.13,2.41,0.0,0.71,1980-02-25,214,Neimeng,39.42504424756913,106.86879122924547
-4.89,2.53,0.0,0.71,1980-02-26,214,Neimeng,39.42504424756913,106.86879122924547
-8.77,4.2,0.0,0.97,1980-02-27,214,Neimeng,39.42504424756913,106.86879122924547
-7.14,8.77,0.0,1.94,1980-02-28,214,Neimeng,39.42504424756913,106.86879122924547
-5.49,0.4,0.0,1.05,1980-02-29,214,Neimeng,39.42504424756913,106.86879122924547
-9.84,0.38,0.0,1.26,1980-03-01,214,Neimeng,39.42504424756913,106.86879122924547
-8.63,3.13,0.0,1.29,1980-03-02,214,Neimeng,39.42504424756913,106.86879122924547
