MinTemp,MaxTemp,Precipitation,ReferenceET,Date,City_ID,Province,Latitude,Longitude
-10.78,-4.46,0.0,0.32,1980-01-01,208,Neimeng,41.548325066767276,110.2598387120732
-15.03,-8.75,0.0,0.28,1980-01-02,208,Neimeng,41.548325066767276,110.2598387120732
-24.33,-13.47,0.0,0.2,1980-01-03,208,Neimeng,41.548325066767276,110.2598387120732
-24.45,-11.6,0.0,0.29,1980-01-04,208,Neimeng,41.548325066767276,110.2598387120732
-20.52,-9.39,0.0,0.4,1980-01-05,208,Neimeng,41.548325066767276,110.2598387120732
-21.45,-12.46,0.0,0.38,1980-01-06,208,Neimeng,41.548325066767276,110.2598387120732
-18.53,-7.12,0.0,0.32,1980-01-07,208,Neimeng,41.548325066767276,110.2598387120732
-22.2,-6.84,0.0,0.4,1980-01-08,208,Neimeng,41.548325066767276,110.2598387120732
-20.68,-15.94,0.0,0.1,1980-01-09,208,Neimeng,41.548325066767276,110.2598387120732
-27.97,-14.76,0.0,0.07,1980-01-10,208,Neimeng,41.548325066767276,110.2598387120732
-23.55,-10.3,0.0,0.38,1980-01-11,208,Neimeng,41.548325066767276,110.2598387120732
-21.0,-7.39,0.0,0.25,1980-01-12,208,Neimeng,41.548325066767276,110.2598387120732
-19.05,-9.83,0.0,0.23,1980-01-13,208,Neimeng,41.548325066767276,110.2598387120732
-21.53,-11.47,0.0,0.27,1980-01-14,208,Neimeng,41.548325066767276,110.2598387120732
-18.67,-6.29,0.0,0.43,1980-01-15,208,Neimeng,41.548325066767276,110.2598387120732
-20.03,-4.24,0.0,0.19,1980-01-16,208,Neimeng,41.548325066767276,110.2598387120732
-21.01,-5.47,0.0,0.26,1980-01-17,208,Neimeng,41.548325066767276,110.2598387120732
-17.12,-10.06,0.0,0.3,1980-01-18,208,Neimeng,41.548325066767276,110.2598387120732
-20.67,-7.55,0.0,0.31,1980-01-19,208,Neimeng,41.548325066767276,110.2598387120732
-17.74,-5.54,0.0,0.37,1980-01-20,208,Neimeng,41.548325066767276,110.2598387120732
-19.56,-2.49,0.0,0.26,1980-01-21,208,Neimeng,41.548325066767276,110.2598387120732
-18.44,-2.24,0.0,0.25,1980-01-22,208,Neimeng,41.548325066767276,110.2598387120732
-19.92,-3.64,0.0,0.15,1980-01-23,208,Neimeng,41.548325066767276,110.2598387120732
-18.99,-1.22,0.0,0.45,1980-01-24,208,Neimeng,41.548325066767276,110.2598387120732
-9.56,-0.37,0.0,0.7,1980-01-25,208,Neimeng,41.548325066767276,110.2598387120732
-15.61,-3.33,0.0,0.78,1980-01-26,208,Neimeng,41.548325066767276,110.2598387120732
-14.59,-8.95,0.0,0.37,1980-01-27,208,Neimeng,41.548325066767276,110.2598387120732
-22.13,-15.56,0.0,0.26,1980-01-28,208,Neimeng,41.548325066767276,110.2598387120732
-32.72,-25.13,0.0,0.3,1980-01-29,208,Neimeng,41.548325066767276,110.2598387120732
-27.96,-18.13,0.0,0.27,1980-01-30,208,Neimeng,41.548325066767276,110.2598387120732
-26.66,-15.95,0.0,0.26,1980-01-31,208,Neimeng,41.548325066767276,110.2598387120732
-23.96,-13.12,0.0,0.32,1980-02-01,208,Neimeng,41.548325066767276,110.2598387120732
-24.07,-18.23,0.0,0.35,1980-02-02,208,Neimeng,41.548325066767276,110.2598387120732
-27.85,-21.45,0.0,0.25,1980-02-03,208,Neimeng,41.548325066767276,110.2598387120732
-24.64,-17.84,0.24,0.25,1980-02-04,208,Neimeng,41.548325066767276,110.2598387120732
-29.87,-20.28,0.0,0.18,1980-02-05,208,Neimeng,41.548325066767276,110.2598387120732
-28.36,-19.47,0.0,0.2,1980-02-06,208,Neimeng,41.548325066767276,110.2598387120732
-28.25,-17.7,0.0,0.15,1980-02-07,208,Neimeng,41.548325066767276,110.2598387120732
