MinTemp,MaxTemp,Precipitation,ReferenceET,Date,City_ID,Province,Latitude,Longitude
-24.76,-16.54,0.0,0.33,1980-01-01,230,Qinghai,34.21115407723405,94.3206847200532
-21.18,-15.58,0.06,0.31,1980-01-02,230,Qinghai,34.21115407723405,94.3206847200532
-21.02,-15.76,0.0,0.5,1980-01-03,230,Qinghai,34.21115407723405,94.3206847200532
-25.42,-16.52,0.0,0.44,1980-01-04,230,Qinghai,34.21115407723405,94.3206847200532
-24.58,-19.33,0.0,0.44,1980-01-05,230,Qinghai,34.21115407723405,94.3206847200532
-30.51,-19.21,0.0,0.33,1980-01-06,230,Qinghai,34.21115407723405,94.3206847200532
-28.04,-18.28,0.0,0.47,1980-01-07,230,Qinghai,34.21115407723405,94.3206847200532
-25.35,-15.94,0.0,0.46,1980-01-08,230,Qinghai,34.21115407723405,94.3206847200532
-28.23,-16.07,0.0,0.44,1980-01-09,230,Qinghai,34.21115407723405,94.3206847200532
-25.22,-13.62,0.0,0.43,1980-01-10,230,Qinghai,34.21115407723405,94.3206847200532
-24.0,-15.23,0.0,0.34,1980-01-11,230,Qinghai,34.21115407723405,94.3206847200532
-28.74,-15.67,0.06,0.47,1980-01-12,230,Qinghai,34.21115407723405,94.3206847200532
-20.48,-12.81,0.06,0.51,1980-01-13,230,Qinghai,34.21115407723405,94.3206847200532
-24.66,-14.63,0.0,0.47,1980-01-14,230,Qinghai,34.21115407723405,94.3206847200532
-29.19,-15.95,0.0,0.45,1980-01-15,230,Qinghai,34.21115407723405,94.3206847200532
-29.48,-14.97,0.0,0.57,1980-01-16,230,Qinghai,34.21115407723405,94.3206847200532
-21.52,-11.77,0.0,0.55,1980-01-17,230,Qinghai,34.21115407723405,94.3206847200532
-25.59,-13.47,0.12,0.53,1980-01-18,230,Qinghai,34.21115407723405,94.3206847200532
-24.2,-12.85,0.06,0.6,1980-01-19,230,Qinghai,34.21115407723405,94.3206847200532
-22.14,-13.02,0.0,0.51,1980-01-20,230,Qinghai,34.21115407723405,94.3206847200532
-27.89,-13.89,0.0,0.5,1980-01-21,230,Qinghai,34.21115407723405,94.3206847200532
-25.54,-12.73,0.0,0.54,1980-01-22,230,Qinghai,34.21115407723405,94.3206847200532
-23.67,-13.29,0.12,0.58,1980-01-23,230,Qinghai,34.21115407723405,94.3206847200532
-23.96,-15.1,0.0,0.68,1980-01-24,230,Qinghai,34.21115407723405,94.3206847200532
-25.79,-11.03,0.0,0.83,1980-01-25,230,Qinghai,34.21115407723405,94.3206847200532
-17.34,-11.06,0.0,0.55,1980-01-26,230,Qinghai,34.21115407723405,94.3206847200532
-21.8,-10.8,0.0,0.6,1980-01-27,230,Qinghai,34.21115407723405,94.3206847200532
-21.01,-13.01,0.0,0.57,1980-01-28,230,Qinghai,34.21115407723405,94.3206847200532
-23.68,-14.76,0.0,0.52,1980-01-29,230,Qinghai,34.21115407723405,94.3206847200532
-23.73,-16.11,0.0,0.72,1980-01-30,230,Qinghai,34.21115407723405,94.3206847200532
-22.64,-12.6,0.0,0.82,1980-01-31,230,Qinghai,34.21115407723405,94.3206847200532
-20.86,-12.69,0.0,0.87,1980-02-01,230,Qinghai,34.21115407723405,94.3206847200532
-20.0,-9.96,0.0,0.96,1980-02-02,230,Qinghai,34.21115407723405,94.3206847200532
-19.28,-8.7,0.06,0.82,1980-02-03,230,Qinghai,34.21115407723405,94.3206847200532
-19.1,-12.59,0.3,0.92,1980-02-04,230,Qinghai,34.21115407723405,94.3206847200532
-19.87,-13.34,0.42,0.85,1980-02-05,230,Qinghai,34.21115407723405,94.3206847200532
-22.68,-14.06,0.0,0.69,1980-02-06,230,Qinghai,34.21115407723405,94.3206847200532
-23.69,-16.56,0.0,0.53,1980-02-07,230,Qinghai,34.21115407723405,94.3206847200532
-27.67,-14.87,0.0,0.61,1980-02-08,230,Qinghai,34.21115407723405,94.3206847200532
-21.07,-13.47,0.0,0.46,1980-02-09,230,Qinghai,34.21115407723405,94.3206847200532
-22.71,-15.24,0.0,0.55,1980-02-10,230,Qinghai,34.21115407723405,94.3206847200532
-25.44,-14.49,0.0,0.75,1980-02-11,230,Qinghai,34.21115407723405,94.3206847200532
