MinTemp,MaxTemp,Precipitation,ReferenceET,Date,City_ID,Province,Latitude,Longitude
-10.05,-1.62,0.0,0.47,1980-01-01,33,Gansu,36.35498030395087,103.63762756560122
-7.24,-4.1,0.06,0.33,1980-01-02,33,Gansu,36.35498030395087,103.63762756560122
-8.58,-4.02,0.18,0.4,1980-01-03,33,Gansu,36.35498030395087,103.63762756560122
-10.01,-5.03,0.0,0.22,1980-01-04,33,Gansu,36.35498030395087,103.63762756560122
-12.93,-4.86,0.0,0.47,1980-01-05,33,Gansu,36.35498030395087,103.63762756560122
-11.47,-5.31,0.0,0.28,1980-01-06,33,Gansu,36.35498030395087,103.63762756560122
-14.74,-5.79,0.0,0.28,1980-01-07,33,Gansu,36.35498030395087,103.63762756560122
-14.45,-2.29,0.0,0.32,1980-01-08,33,Gansu,36.35498030395087,103.63762756560122
-13.44,-1.28,0.0,0.28,1980-01-09,33,Gansu,36.35498030395087,103.63762756560122
-12.14,-2.96,0.0,0.27,1980-01-10,33,Gansu,36.35498030395087,103.63762756560122
-12.63,-5.59,0.0,0.5,1980-01-11,33,Gansu,36.35498030395087,103.63762756560122
-12.86,-4.28,0.0,0.3,1980-01-12,33,Gansu,36.35498030395087,103.63762756560122
-14.96,-5.0,0.0,0.34,1980-01-13,33,Gansu,36.35498030395087,103.63762756560122
-14.21,-2.97,0.0,0.3,1980-01-14,33,Gansu,36.35498030395087,103.63762756560122
-13.23,-3.29,0.0,0.31,1980-01-15,33,Gansu,36.35498030395087,103.63762756560122
-12.11,-1.35,0.0,0.41,1980-01-16,33,Gansu,36.35498030395087,103.63762756560122
-11.67,-4.59,0.0,0.45,1980-01-17,33,Gansu,36.35498030395087,103.63762756560122
-13.36,-3.57,0.0,0.34,1980-01-18,33,Gansu,36.35498030395087,103.63762756560122
-13.35,-2.5,0.0,0.42,1980-01-19,33,Gansu,36.35498030395087,103.63762756560122
-12.18,-0.87,0.0,0.39,1980-01-20,33,Gansu,36.35498030395087,103.63762756560122
-12.65,-1.82,0.0,0.39,1980-01-21,33,Gansu,36.35498030395087,103.63762756560122
-13.19,-1.4,0.0,0.31,1980-01-22,33,Gansu,36.35498030395087,103.63762756560122
-11.7,-0.88,0.0,0.37,1980-01-23,33,Gansu,36.35498030395087,103.63762756560122
-11.47,-1.93,0.0,0.35,1980-01-24,33,Gansu,36.35498030395087,103.63762756560122
-12.21,-1.85,0.0,0.34,1980-01-25,33,Gansu,36.35498030395087,103.63762756560122
-9.67,-1.22,0.0,0.52,1980-01-26,33,Gansu,36.35498030395087,103.63762756560122
-6.72,-1.79,0.0,0.5,1980-01-27,33,Gansu,36.35498030395087,103.63762756560122
-8.65,-5.76,0.0,0.23,1980-01-28,33,Gansu,36.35498030395087,103.63762756560122
-14.23,-10.5,0.0,0.51,1980-01-29,33,Gansu,36.35498030395087,103.63762756560122
-17.39,-9.9,0.12,0.4,1980-01-30,33,Gansu,36.35498030395087,103.63762756560122
-14.0,-10.68,0.0,0.4,1980-01-31,33,Gansu,36.35498030395087,103.63762756560122
-13.5,-9.68,0.0,0.32,1980-02-01,33,Gansu,36.35498030395087,103.63762756560122
-15.0,-6.43,0.0,0.39,1980-02-02,33,Gansu,36.35498030395087,103.63762756560122
-16.42,-9.4,0.0,0.65,1980-02-03,33,Gansu,36.35498030395087,103.63762756560122
-19.57,-11.87,0.0,0.48,1980-02-04,33,Gansu,36.35498030395087,103.63762756560122
-18.32,-8.13,0.0,0.51,1980-02-05,33,Gansu,36.35498030395087,103.63762756560122
-13.58,-5.9,0.0,0.49,1980-02-06,33,Gansu,36.35498030395087,103.63762756560122
-15.43,-7.18,0.0,0.5,1980-02-07,33,Gansu,36.35498030395087,103.63762756560122
-12.45,-3.12,0.0,0.56,1980-02-08,33,Gansu,36.35498030395087,103.63762756560122
-11.09,-2.73,0.0,0.68,1980-02-09,33,Gansu,36.35498030395087,103.63762756560122
-10.26,-0.66,0.0,0.61,1980-02-10,33,Gansu,36.35498030395087,103.63762756560122
-10.96,-1.26,0.0,0.69,1980-02-11,33,Gansu,36.35498030395087,103.63762756560122
-11.05,-0.66,0.0,0.99,1980-02-12,33,Gansu,36.35498030395087,103.63762756560122
-13.01,-4.13,0.0,0.77,1980-02-13,33,Gansu,36.35498030395087,103.63762756560122
-11.64,1.74,0.0,0.78,1980-02-14,33,Gansu,36.35498030395087,103.63762756560122
-8.61,4.0,0.0,1.03,1980-02-15,33,Gansu,36.35498030395087,103.63762756560122
-9.95,3.58,0.06,1.03,1980-02-16,33,Gansu,36.35498030395087,103.63762756560122
-2.64,3.84,0.0,0.94,1980-02-17,33,Gansu,36.35498030395087,103.63762756560122
-8.02,5.28,0.06,0.95,1980-02-18,33,Gansu,36.35498030395087,103.63762756560122
-4.72,-1.45,4.02,0.31,1980-02-19,33,Gansu,36.35498030395087,103.63762756560122
-8.64,1.86,0.0,0.92,1980-02-20,33,Gansu,36.35498030395087,103.63762756560122
-6.15,6.46,0.0,1.08,1980-02-21,33,Gansu,36.35498030395087,103.63762756560122
-4.76,6.98,0.0,1.04,1980-02-22,33,Gansu,36.35498030395087,103.63762756560122
-4.81,8.21,0.0,1.52,1980-02-23,33,Gansu,36.35498030395087,103.63762756560122
-0.81,3.23,0.06,1.3,1980-02-24,33,Gansu,36.35498030395087,103.63762756560122
