MinTemp,MaxTemp,Precipitation,ReferenceET,Date,City_ID,Province,Latitude,Longitude
-4.62,-1.58,0.42,0.15,1980-01-01,97,Henan,35.87633335754293,114.35197042105506
-5.77,0.36,0.0,0.0,1980-01-02,97,Henan,35.87633335754293,114.35197042105506
-2.37,3.18,0.0,0.7,1980-01-03,97,Henan,35.87633335754293,114.35197042105506
-5.39,2.75,0.0,0.35,1980-01-04,97,Henan,35.87633335754293,114.35197042105506
-6.23,4.89,0.0,0.51,1980-01-05,97,Henan,35.87633335754293,114.35197042105506
-1.82,5.8,0.0,0.78,1980-01-06,97,Henan,35.87633335754293,114.35197042105506
-4.99,6.3,0.0,0.5,1980-01-07,97,Henan,35.87633335754293,114.35197042105506
-6.44,5.31,0.0,0.19,1980-01-08,97,Henan,35.87633335754293,114.35197042105506
-6.33,2.67,0.0,0.77,1980-01-09,97,Henan,35.87633335754293,114.35197042105506
-7.47,-0.26,0.0,0.53,1980-01-10,97,Henan,35.87633335754293,114.35197042105506
-7.09,2.13,0.0,0.92,1980-01-11,97,Henan,35.87633335754293,114.35197042105506
-5.29,3.92,0.0,0.19,1980-01-12,97,Henan,35.87633335754293,114.35197042105506
-5.41,7.39,0.0,0.36,1980-01-13,97,Henan,35.87633335754293,114.35197042105506
-2.97,7.61,0.0,0.84,1980-01-14,97,Henan,35.87633335754293,114.35197042105506
-5.35,10.74,0.0,0.81,1980-01-15,97,Henan,35.87633335754293,114.35197042105506
-4.98,8.0,0.0,0.85,1980-01-16,97,Henan,35.87633335754293,114.35197042105506
-4.74,1.18,0.0,0.64,1980-01-17,97,Henan,35.87633335754293,114.35197042105506
-4.87,-0.35,0.06,0.37,1980-01-18,97,Henan,35.87633335754293,114.35197042105506
-5.13,2.83,0.0,0.21,1980-01-19,97,Henan,35.87633335754293,114.35197042105506
-6.9,10.16,0.0,0.37,1980-01-20,97,Henan,35.87633335754293,114.35197042105506
-5.91,9.26,0.0,0.59,1980-01-21,97,Henan,35.87633335754293,114.35197042105506
-4.21,9.21,0.0,0.88,1980-01-22,97,Henan,35.87633335754293,114.35197042105506
-3.37,10.2,0.0,1.28,1980-01-23,97,Henan,35.87633335754293,114.35197042105506
-3.77,6.19,0.0,0.4,1980-01-24,97,Henan,35.87633335754293,114.35197042105506
-4.65,6.81,0.0,0.63,1980-01-25,97,Henan,35.87633335754293,114.35197042105506
-0.99,6.2,0.0,0.71,1980-01-26,97,Henan,35.87633335754293,114.35197042105506
-2.22,3.13,1.86,1.1,1980-01-27,97,Henan,35.87633335754293,114.35197042105506
-1.03,2.36,0.12,1.25,1980-01-28,97,Henan,35.87633335754293,114.35197042105506
-7.09,-0.46,0.06,1.21,1980-01-29,97,Henan,35.87633335754293,114.35197042105506
-12.47,-4.2,0.0,0.61,1980-01-30,97,Henan,35.87633335754293,114.35197042105506
-9.75,-1.01,0.0,0.7,1980-01-31,97,Henan,35.87633335754293,114.35197042105506
-7.8,1.11,0.0,0.99,1980-02-01,97,Henan,35.87633335754293,114.35197042105506
-6.11,3.29,0.0,1.18,1980-02-02,97,Henan,35.87633335754293,114.35197042105506
-6.49,-0.17,0.0,0.9,1980-02-03,97,Henan,35.87633335754293,114.35197042105506
-7.11,-1.84,0.0,1.66,1980-02-04,97,Henan,35.87633335754293,114.35197042105506
-7.59,-2.56,0.0,0.86,1980-02-05,97,Henan,35.87633335754293,114.35197042105506
-10.93,-2.41,0.0,0.61,1980-02-06,97,Henan,35.87633335754293,114.35197042105506
-10.4,-1.73,0.0,0.81,1980-02-07,97,Henan,35.87633335754293,114.35197042105506
-11.99,0.36,0.0,0.38,1980-02-08,97,Henan,35.87633335754293,114.35197042105506
-11.99,3.05,0.0,0.67,1980-02-09,97,Henan,35.87633335754293,114.35197042105506
-5.45,6.94,0.0,0.94,1980-02-10,97,Henan,35.87633335754293,114.35197042105506
-5.24,6.98,0.0,0.56,1980-02-11,97,Henan,35.87633335754293,114.35197042105506
-1.29,9.33,0.0,1.41,1980-02-12,97,Henan,35.87633335754293,114.35197042105506
