MinTemp,MaxTemp,Precipitation,ReferenceET,Date,City_ID,Province,Latitude,Longitude
-8.37,-1.1,0.0,0.5,1980-01-01,28,Gansu,35.11916835794267,104.45219731782807
-10.34,-5.25,0.36,0.59,1980-01-02,28,Gansu,35.11916835794267,104.45219731782807
-10.12,-7.44,0.18,0.31,1980-01-03,28,Gansu,35.11916835794267,104.45219731782807
-11.31,-5.6,0.0,0.39,1980-01-04,28,Gansu,35.11916835794267,104.45219731782807
-11.37,-5.7,0.0,0.26,1980-01-05,28,Gansu,35.11916835794267,104.45219731782807
-12.19,-9.83,0.0,0.45,1980-01-06,28,Gansu,35.11916835794267,104.45219731782807
-12.03,-4.44,0.0,0.49,1980-01-07,28,Gansu,35.11916835794267,104.45219731782807
-10.15,-0.71,0.0,0.98,1980-01-08,28,Gansu,35.11916835794267,104.45219731782807
-9.02,2.54,0.0,0.99,1980-01-09,28,Gansu,35.11916835794267,104.45219731782807
-9.66,-3.39,0.0,0.64,1980-01-10,28,Gansu,35.11916835794267,104.45219731782807
-11.8,-6.15,0.0,0.79,1980-01-11,28,Gansu,35.11916835794267,104.45219731782807
-10.5,-1.79,0.0,0.8,1980-01-12,28,Gansu,35.11916835794267,104.45219731782807
-13.7,-5.52,0.0,0.73,1980-01-13,28,Gansu,35.11916835794267,104.45219731782807
-12.86,-3.6,0.0,0.56,1980-01-14,28,Gansu,35.11916835794267,104.45219731782807
-10.86,-1.16,0.0,0.78,1980-01-15,28,Gansu,35.11916835794267,104.45219731782807
-9.33,2.19,0.0,1.0,1980-01-16,28,Gansu,35.11916835794267,104.45219731782807
-10.26,-4.32,0.0,0.9,1980-01-17,28,Gansu,35.11916835794267,104.45219731782807
-12.14,-3.87,0.0,0.74,1980-01-18,28,Gansu,35.11916835794267,104.45219731782807
-11.49,-1.93,0.0,0.49,1980-01-19,28,Gansu,35.11916835794267,104.45219731782807
-7.61,1.4,0.0,1.08,1980-01-20,28,Gansu,35.11916835794267,104.45219731782807
-9.26,1.86,0.0,1.09,1980-01-21,28,Gansu,35.11916835794267,104.45219731782807
-10.53,-0.84,0.0,0.65,1980-01-22,28,Gansu,35.11916835794267,104.45219731782807
-9.52,0.05,0.0,0.59,1980-01-23,28,Gansu,35.11916835794267,104.45219731782807
-5.74,2.07,0.0,0.69,1980-01-24,28,Gansu,35.11916835794267,104.45219731782807
-7.62,1.12,0.0,1.1,1980-01-25,28,Gansu,35.11916835794267,104.45219731782807
-6.59,-1.71,0.24,0.58,1980-01-26,28,Gansu,35.11916835794267,104.45219731782807
-7.67,-4.32,0.24,0.4,1980-01-27,28,Gansu,35.11916835794267,104.45219731782807
-9.96,-4.91,1.02,0.29,1980-01-28,28,Gansu,35.11916835794267,104.45219731782807
-16.29,-11.63,0.18,0.29,1980-01-29,28,Gansu,35.11916835794267,104.45219731782807
-17.94,-12.11,0.0,0.36,1980-01-30,28,Gansu,35.11916835794267,104.45219731782807
-17.64,-9.32,0.0,0.43,1980-01-31,28,Gansu,35.11916835794267,104.45219731782807
-14.69,-9.45,0.06,0.43,1980-02-01,28,Gansu,35.11916835794267,104.45219731782807
-16.16,-7.98,0.0,0.49,1980-02-02,28,Gansu,35.11916835794267,104.45219731782807
-15.38,-9.78,0.24,0.29,1980-02-03,28,Gansu,35.11916835794267,104.45219731782807
-21.57,-14.91,0.0,0.49,1980-02-04,28,Gansu,35.11916835794267,104.45219731782807
-17.01,-11.48,0.0,0.66,1980-02-05,28,Gansu,35.11916835794267,104.45219731782807
-15.84,-9.77,0.12,0.47,1980-02-06,28,Gansu,35.11916835794267,104.45219731782807
-11.95,-8.24,0.0,0.41,1980-02-07,28,Gansu,35.11916835794267,104.45219731782807
-11.83,-5.26,0.06,0.63,1980-02-08,28,Gansu,35.11916835794267,104.45219731782807
-10.77,-6.9,0.06,0.5,1980-02-09,28,Gansu,35.11916835794267,104.45219731782807
-8.59,-3.42,0.06,0.98,1980-02-10,28,Gansu,35.11916835794267,104.45219731782807
-8.53,-3.19,0.0,1.09,1980-02-11,28,Gansu,35.11916835794267,104.45219731782807
-8.53,-2.64,0.0,1.14,1980-02-12,28,Gansu,35.11916835794267,104.45219731782807
-11.89,-4.52,0.0,0.83,1980-02-13,28,Gansu,35.11916835794267,104.45219731782807
-10.03,-1.15,0.0,1.08,1980-02-14,28,Gansu,35.11916835794267,104.45219731782807
-8.83,-0.61,0.0,0.62,1980-02-15,28,Gansu,35.11916835794267,104.45219731782807
-6.12,-0.95,0.18,0.48,1980-02-16,28,Gansu,35.11916835794267,104.45219731782807
-3.71,-2.75,0.66,0.62,1980-02-17,28,Gansu,35.11916835794267,104.45219731782807
-5.28,4.37,0.0,1.51,1980-02-18,28,Gansu,35.11916835794267,104.45219731782807
-3.88,-1.88,3.12,0.44,1980-02-19,28,Gansu,35.11916835794267,104.45219731782807
-5.11,-0.08,0.0,0.84,1980-02-20,28,Gansu,35.11916835794267,104.45219731782807
-5.92,2.53,0.0,0.74,1980-02-21,28,Gansu,35.11916835794267,104.45219731782807
-4.18,5.16,0.0,0.9,1980-02-22,28,Gansu,35.11916835794267,104.45219731782807
-2.18,6.91,0.0,1.27,1980-02-23,28,Gansu,35.11916835794267,104.45219731782807
-2.67,0.32,0.0,0.37,1980-02-24,28,Gansu,35.11916835794267,104.45219731782807
-4.03,-0.96,0.24,0.93,1980-02-25,28,Gansu,35.11916835794267,104.45219731782807
-5.8,-1.17,0.72,0.96,1980-02-26,28,Gansu,35.11916835794267,104.45219731782807
-4.26,4.47,0.0,1.39,1980-02-27,28,Gansu,35.11916835794267,104.45219731782807
-4.33,1.46,0.06,0.58,1980-02-28,28,Gansu,35.11916835794267,104.45219731782807
-6.22,-1.13,0.18,1.14,1980-02-29,28,Gansu,35.11916835794267,104.45219731782807
-4.88,3.55,0.48,1.31,1980-03-01,28,Gansu,35.11916835794267,104.45219731782807
-2.79,-0.39,1.26,1.06,1980-03-02,28,Gansu,35.11916835794267,104.45219731782807
-4.26,-0.45,0.42,0.99,1980-03-03,28,Gansu,35.11916835794267,104.45219731782807
-6.43,0.52,0.0,0.96,1980-03-04,28,Gansu,35.11916835794267,104.45219731782807
-6.03,3.23,0.0,1.4,1980-03-05,28,Gansu,35.11916835794267,104.45219731782807
-0.36,7.89,0.18,1.63,1980-03-06,28,Gansu,35.11916835794267,104.45219731782807
-1.53,2.33,1.38,0.62,1980-03-07,28,Gansu,35.11916835794267,104.45219731782807
-3.52,1.8,1.26,1.47,1980-03-08,28,Gansu,35.11916835794267,104.45219731782807
-2.22,5.37,0.18,1.18,1980-03-09,28,Gansu,35.11916835794267,104.45219731782807
0.81,6.4,0.42,0.9,1980-03-10,28,Gansu,35.11916835794267,104.45219731782807
-0.41,1.56,2.04,0.45,1980-03-11,28,Gansu,35.11916835794267,104.45219731782807
-2.2,0.0,1.68,0.34,1980-03-12,28,Gansu,35.11916835794267,104.45219731782807
-5.36,-1.9,1.44,0.43,1980-03-13,28,Gansu,35.11916835794267,104.45219731782807
-6.75,0.22,0.0,1.1,1980-03-14,28,Gansu,35.11916835794267,104.45219731782807
-1.56,3.97,0.0,0.81,1980-03-15,28,Gansu,35.11916835794267,104.45219731782807
-2.69,4.54,0.06,1.62,1980-03-16,28,Gansu,35.11916835794267,104.45219731782807
0.14,7.06,0.3,1.82,1980-03-17,28,Gansu,35.11916835794267,104.45219731782807
-0.27,11.87,0.0,2.55,1980-03-18,28,Gansu,35.11916835794267,104.45219731782807
-1.79,4.77,0.9,0.81,1980-03-19,28,Gansu,35.11916835794267,104.45219731782807
-5.43,3.47,0.36,1.31,1980-03-20,28,Gansu,35.11916835794267,104.45219731782807
-1.18,-0.1,0.96,1.42,1980-03-21,28,Gansu,35.11916835794267,104.45219731782807
-2.34,4.69,0.0,2.1,1980-03-22,28,Gansu,35.11916835794267,104.45219731782807
-1.92,1.87,0.48,1.67,1980-03-23,28,Gansu,35.11916835794267,104.45219731782807
-5.31,1.95,0.72,1.22,1980-03-24,28,Gansu,35.11916835794267,104.45219731782807
-2.57,2.23,1.92,1.53,1980-03-25,28,Gansu,35.11916835794267,104.45219731782807
-1.29,5.79,0.0,2.01,1980-03-26,28,Gansu,35.11916835794267,104.45219731782807
-0.08,6.12,0.54,1.24,1980-03-27,28,Gansu,35.11916835794267,104.45219731782807
1.51,14.45,0.06,2.86,1980-03-28,28,Gansu,35.11916835794267,104.45219731782807
-1.4,5.37,0.3,1.29,1980-03-29,28,Gansu,35.11916835794267,104.45219731782807
-5.93,-0.94,2.4,0.89,1980-03-30,28,Gansu,35.11916835794267,104.45219731782807
-6.51,2.75,0.0,1.96,1980-03-31,28,Gansu,35.11916835794267,104.45219731782807
-1.2,11.67,0.0,2.83,1980-04-01,28,Gansu,35.11916835794267,104.45219731782807
2.18,14.54,0.0,3.17,1980-04-02,28,Gansu,35.11916835794267,104.45219731782807
1.73,12.99,0.0,2.24,1980-04-03,28,Gansu,35.11916835794267,104.45219731782807
0.75,8.87,5.76,1.34,1980-04-04,28,Gansu,35.11916835794267,104.45219731782807
-1.25,4.46,1.44,1.58,1980-04-05,28,Gansu,35.11916835794267,104.45219731782807
0.52,15.35,0.0,3.3,1980-04-06,28,Gansu,35.11916835794267,104.45219731782807
4.28,12.6,0.0,3.57,1980-04-07,28,Gansu,35.11916835794267,104.45219731782807
4.73,14.12,0.54,2.75,1980-04-08,28,Gansu,35.11916835794267,104.45219731782807
4.84,14.36,0.48,3.38,1980-04-09,28,Gansu,35.11916835794267,104.45219731782807
7.61,9.92,3.48,2.66,1980-04-10,28,Gansu,35.11916835794267,104.45219731782807
6.12,16.42,2.22,3.75,1980-04-11,28,Gansu,35.11916835794267,104.45219731782807
