MinTemp,MaxTemp,Precipitation,ReferenceET,Date,City_ID,Province,Latitude,Longitude
-7.13,-2.29,1.02,0.02,1980-01-01,237,Shandong,36.27254240646163,117.66004240580617
-12.07,-4.55,0.06,0.0,1980-01-02,237,Shandong,36.27254240646163,117.66004240580617
-4.83,2.95,0.0,0.18,1980-01-03,237,Shandong,36.27254240646163,117.66004240580617
-5.9,0.44,0.0,0.25,1980-01-04,237,Shandong,36.27254240646163,117.66004240580617
-10.49,2.28,0.0,0.26,1980-01-05,237,Shandong,36.27254240646163,117.66004240580617
-3.18,2.32,0.0,0.65,1980-01-06,237,Shandong,36.27254240646163,117.66004240580617
-11.39,4.37,0.0,0.28,1980-01-07,237,Shandong,36.27254240646163,117.66004240580617
-6.85,7.11,0.0,0.0,1980-01-08,237,Shandong,36.27254240646163,117.66004240580617
-9.52,2.95,0.0,0.42,1980-01-09,237,Shandong,36.27254240646163,117.66004240580617
-9.7,-1.19,0.0,0.22,1980-01-10,237,Shandong,36.27254240646163,117.66004240580617
-15.85,0.08,0.0,0.07,1980-01-11,237,Shandong,36.27254240646163,117.66004240580617
-5.95,2.66,0.0,0.03,1980-01-12,237,Shandong,36.27254240646163,117.66004240580617
-12.31,5.41,0.0,0.32,1980-01-13,237,Shandong,36.27254240646163,117.66004240580617
-11.62,3.29,0.0,0.3,1980-01-14,237,Shandong,36.27254240646163,117.66004240580617
-13.06,5.74,0.0,0.23,1980-01-15,237,Shandong,36.27254240646163,117.66004240580617
-13.99,6.55,0.0,0.37,1980-01-16,237,Shandong,36.27254240646163,117.66004240580617
-9.7,-0.55,0.0,0.46,1980-01-17,237,Shandong,36.27254240646163,117.66004240580617
-11.28,-1.01,0.0,0.03,1980-01-18,237,Shandong,36.27254240646163,117.66004240580617
-5.6,1.13,0.0,0.09,1980-01-19,237,Shandong,36.27254240646163,117.66004240580617
-12.07,3.08,0.06,0.15,1980-01-20,237,Shandong,36.27254240646163,117.66004240580617
-13.8,5.91,0.0,0.32,1980-01-21,237,Shandong,36.27254240646163,117.66004240580617
-11.74,6.56,0.0,0.25,1980-01-22,237,Shandong,36.27254240646163,117.66004240580617
-8.49,8.24,0.0,0.28,1980-01-23,237,Shandong,36.27254240646163,117.66004240580617
-9.09,6.28,0.06,0.16,1980-01-24,237,Shandong,36.27254240646163,117.66004240580617
