MinTemp,MaxTemp,Precipitation,ReferenceET,Date,City_ID,Province,Latitude,Longitude
-16.1,-1.36,0.0,0.51,1980-01-01,29,Gansu,34.32179909210032,102.76594488887137
-17.97,-3.37,0.24,0.43,1980-01-02,29,Gansu,34.32179909210032,102.76594488887137
-18.79,-10.43,0.0,0.22,1980-01-03,29,Gansu,34.32179909210032,102.76594488887137
-20.81,-8.93,0.0,0.3,1980-01-04,29,Gansu,34.32179909210032,102.76594488887137
-21.33,-4.39,0.0,0.77,1980-01-05,29,Gansu,34.32179909210032,102.76594488887137
-18.79,-9.31,0.0,0.54,1980-01-06,29,Gansu,34.32179909210032,102.76594488887137
-25.9,-7.13,0.0,0.74,1980-01-07,29,Gansu,34.32179909210032,102.76594488887137
-20.4,-6.18,0.0,0.63,1980-01-08,29,Gansu,34.32179909210032,102.76594488887137
-22.83,-3.21,0.0,0.56,1980-01-09,29,Gansu,34.32179909210032,102.76594488887137
-19.19,-2.51,0.0,0.39,1980-01-10,29,Gansu,34.32179909210032,102.76594488887137
-21.75,-5.6,0.0,0.46,1980-01-11,29,Gansu,34.32179909210032,102.76594488887137
-23.09,-8.98,0.0,0.26,1980-01-12,29,Gansu,34.32179909210032,102.76594488887137
-20.5,-8.26,0.0,0.35,1980-01-13,29,Gansu,34.32179909210032,102.76594488887137
-24.3,-5.22,0.0,0.58,1980-01-14,29,Gansu,34.32179909210032,102.76594488887137
-24.62,-4.87,0.0,0.86,1980-01-15,29,Gansu,34.32179909210032,102.76594488887137
-21.93,-6.06,0.0,0.67,1980-01-16,29,Gansu,34.32179909210032,102.76594488887137
-23.81,-4.79,0.0,0.71,1980-01-17,29,Gansu,34.32179909210032,102.76594488887137
-20.12,-4.88,0.0,0.48,1980-01-18,29,Gansu,34.32179909210032,102.76594488887137
-23.14,-3.07,0.0,0.58,1980-01-19,29,Gansu,34.32179909210032,102.76594488887137
-21.85,-5.2,0.0,0.41,1980-01-20,29,Gansu,34.32179909210032,102.76594488887137
-22.01,-2.95,0.0,0.46,1980-01-21,29,Gansu,34.32179909210032,102.76594488887137
-21.58,-1.05,0.0,0.73,1980-01-22,29,Gansu,34.32179909210032,102.76594488887137
-17.88,-1.5,0.0,0.6,1980-01-23,29,Gansu,34.32179909210032,102.76594488887137
-13.81,-6.67,0.0,0.36,1980-01-24,29,Gansu,34.32179909210032,102.76594488887137
-23.24,-3.91,0.0,0.62,1980-01-25,29,Gansu,34.32179909210032,102.76594488887137
-16.58,2.24,0.0,0.82,1980-01-26,29,Gansu,34.32179909210032,102.76594488887137
-16.34,-3.68,0.0,0.51,1980-01-27,29,Gansu,34.32179909210032,102.76594488887137
-14.59,-9.5,0.48,0.29,1980-01-28,29,Gansu,34.32179909210032,102.76594488887137
-19.46,-12.56,0.42,0.15,1980-01-29,29,Gansu,34.32179909210032,102.76594488887137
-24.27,-13.82,0.12,0.47,1980-01-30,29,Gansu,34.32179909210032,102.76594488887137
-20.95,-5.56,0.0,0.75,1980-01-31,29,Gansu,34.32179909210032,102.76594488887137
-19.53,-5.52,0.0,0.8,1980-02-01,29,Gansu,34.32179909210032,102.76594488887137
-20.5,-1.51,0.0,0.94,1980-02-02,29,Gansu,34.32179909210032,102.76594488887137
-20.2,-3.23,0.0,0.74,1980-02-03,29,Gansu,34.32179909210032,102.76594488887137
-24.82,-8.88,0.0,0.69,1980-02-04,29,Gansu,34.32179909210032,102.76594488887137
-25.64,-10.92,0.0,0.48,1980-02-05,29,Gansu,34.32179909210032,102.76594488887137
-21.32,-8.39,0.12,0.6,1980-02-06,29,Gansu,34.32179909210032,102.76594488887137
-17.76,-8.69,0.42,0.47,1980-02-07,29,Gansu,34.32179909210032,102.76594488887137
-21.77,-8.73,0.18,0.54,1980-02-08,29,Gansu,34.32179909210032,102.76594488887137
-19.52,-6.01,0.18,0.64,1980-02-09,29,Gansu,34.32179909210032,102.76594488887137
-17.75,-9.57,1.32,0.63,1980-02-10,29,Gansu,34.32179909210032,102.76594488887137
-18.34,-10.87,1.86,0.56,1980-02-11,29,Gansu,34.32179909210032,102.76594488887137
-18.6,-5.94,0.0,0.65,1980-02-12,29,Gansu,34.32179909210032,102.76594488887137
-20.67,-4.95,0.0,0.78,1980-02-13,29,Gansu,34.32179909210032,102.76594488887137
-20.68,-1.23,0.0,0.79,1980-02-14,29,Gansu,34.32179909210032,102.76594488887137
-15.14,2.78,0.0,0.91,1980-02-15,29,Gansu,34.32179909210032,102.76594488887137
-9.18,0.52,0.0,0.81,1980-02-16,29,Gansu,34.32179909210032,102.76594488887137
-13.63,-4.21,0.06,0.62,1980-02-17,29,Gansu,34.32179909210032,102.76594488887137
-16.98,0.01,0.6,1.05,1980-02-18,29,Gansu,34.32179909210032,102.76594488887137
-10.08,-7.95,1.14,0.47,1980-02-19,29,Gansu,34.32179909210032,102.76594488887137
-16.14,-3.36,0.0,0.9,1980-02-20,29,Gansu,34.32179909210032,102.76594488887137
-17.18,0.47,0.06,1.17,1980-02-21,29,Gansu,34.32179909210032,102.76594488887137
-11.29,2.09,0.24,1.13,1980-02-22,29,Gansu,34.32179909210032,102.76594488887137
-13.08,1.27,0.0,1.45,1980-02-23,29,Gansu,34.32179909210032,102.76594488887137
-8.83,3.13,0.0,1.07,1980-02-24,29,Gansu,34.32179909210032,102.76594488887137
-9.63,-6.65,3.9,0.33,1980-02-25,29,Gansu,34.32179909210032,102.76594488887137
-18.28,-8.43,0.06,0.81,1980-02-26,29,Gansu,34.32179909210032,102.76594488887137
-21.1,-2.84,0.0,0.99,1980-02-27,29,Gansu,34.32179909210032,102.76594488887137
-12.46,5.72,0.06,1.36,1980-02-28,29,Gansu,34.32179909210032,102.76594488887137
-8.46,-3.95,0.06,0.62,1980-02-29,29,Gansu,34.32179909210032,102.76594488887137
-10.06,3.27,0.06,1.13,1980-03-01,29,Gansu,34.32179909210032,102.76594488887137
-10.03,-6.27,19.26,0.62,1980-03-02,29,Gansu,34.32179909210032,102.76594488887137
-12.52,-8.61,0.12,0.87,1980-03-03,29,Gansu,34.32179909210032,102.76594488887137
-16.61,-5.33,0.0,1.13,1980-03-04,29,Gansu,34.32179909210032,102.76594488887137
-18.85,-1.17,0.0,1.18,1980-03-05,29,Gansu,34.32179909210032,102.76594488887137
-15.39,-0.83,0.06,1.38,1980-03-06,29,Gansu,34.32179909210032,102.76594488887137
-8.46,2.77,0.42,1.29,1980-03-07,29,Gansu,34.32179909210032,102.76594488887137
-9.52,-3.34,0.36,1.26,1980-03-08,29,Gansu,34.32179909210032,102.76594488887137
-9.28,2.52,0.12,1.48,1980-03-09,29,Gansu,34.32179909210032,102.76594488887137
-5.44,3.94,0.0,1.7,1980-03-10,29,Gansu,34.32179909210032,102.76594488887137
-5.7,3.78,0.0,1.74,1980-03-11,29,Gansu,34.32179909210032,102.76594488887137
-5.92,-2.38,0.42,0.89,1980-03-12,29,Gansu,34.32179909210032,102.76594488887137
-7.94,-3.34,1.14,0.96,1980-03-13,29,Gansu,34.32179909210032,102.76594488887137
-9.31,-0.37,0.0,1.4,1980-03-14,29,Gansu,34.32179909210032,102.76594488887137
-9.35,2.28,0.0,1.8,1980-03-15,29,Gansu,34.32179909210032,102.76594488887137
-9.66,1.95,0.0,1.42,1980-03-16,29,Gansu,34.32179909210032,102.76594488887137
-7.89,0.49,0.0,1.79,1980-03-17,29,Gansu,34.32179909210032,102.76594488887137
-11.95,3.49,0.0,1.94,1980-03-18,29,Gansu,34.32179909210032,102.76594488887137
-7.73,4.22,0.06,1.58,1980-03-19,29,Gansu,34.32179909210032,102.76594488887137
-10.37,0.91,0.24,1.58,1980-03-20,29,Gansu,34.32179909210032,102.76594488887137
-6.1,0.89,0.0,2.54,1980-03-21,29,Gansu,34.32179909210032,102.76594488887137
-10.88,6.81,0.0,2.4,1980-03-22,29,Gansu,34.32179909210032,102.76594488887137
-7.17,-4.9,3.54,0.41,1980-03-23,29,Gansu,34.32179909210032,102.76594488887137
-13.92,-0.19,0.72,1.76,1980-03-24,29,Gansu,34.32179909210032,102.76594488887137
-8.85,-4.38,1.08,1.29,1980-03-25,29,Gansu,34.32179909210032,102.76594488887137
-8.63,-0.56,0.24,1.18,1980-03-26,29,Gansu,34.32179909210032,102.76594488887137
-5.85,-1.45,1.8,0.93,1980-03-27,29,Gansu,34.32179909210032,102.76594488887137
-9.22,2.78,0.0,2.08,1980-03-28,29,Gansu,34.32179909210032,102.76594488887137
-4.83,8.67,0.06,2.24,1980-03-29,29,Gansu,34.32179909210032,102.76594488887137
-12.48,-4.71,1.32,0.48,1980-03-30,29,Gansu,34.32179909210032,102.76594488887137
-15.08,-3.59,0.0,1.83,1980-03-31,29,Gansu,34.32179909210032,102.76594488887137
-11.04,3.83,0.0,2.02,1980-04-01,29,Gansu,34.32179909210032,102.76594488887137
-7.88,7.92,0.0,2.37,1980-04-02,29,Gansu,34.32179909210032,102.76594488887137
-4.28,10.65,0.0,2.78,1980-04-03,29,Gansu,34.32179909210032,102.76594488887137
-6.9,4.49,4.68,1.29,1980-04-04,29,Gansu,34.32179909210032,102.76594488887137
-11.04,-3.21,0.48,1.75,1980-04-05,29,Gansu,34.32179909210032,102.76594488887137
-9.76,6.86,0.0,3.09,1980-04-06,29,Gansu,34.32179909210032,102.76594488887137
-3.94,7.83,0.0,2.42,1980-04-07,29,Gansu,34.32179909210032,102.76594488887137
-4.26,5.66,0.6,1.73,1980-04-08,29,Gansu,34.32179909210032,102.76594488887137
-4.65,5.86,3.9,2.16,1980-04-09,29,Gansu,34.32179909210032,102.76594488887137
-3.21,3.34,4.08,1.95,1980-04-10,29,Gansu,34.32179909210032,102.76594488887137
-4.25,6.64,0.3,2.61,1980-04-11,29,Gansu,34.32179909210032,102.76594488887137
-11.48,-0.24,3.06,0.49,1980-04-12,29,Gansu,34.32179909210032,102.76594488887137
-14.32,-1.14,0.0,2.18,1980-04-13,29,Gansu,34.32179909210032,102.76594488887137
-7.39,5.45,0.0,2.52,1980-04-14,29,Gansu,34.32179909210032,102.76594488887137
-6.4,3.33,0.0,2.44,1980-04-15,29,Gansu,34.32179909210032,102.76594488887137
-6.83,6.75,0.0,2.74,1980-04-16,29,Gansu,34.32179909210032,102.76594488887137
-6.74,9.03,0.0,2.76,1980-04-17,29,Gansu,34.32179909210032,102.76594488887137
-5.78,10.15,0.0,3.12,1980-04-18,29,Gansu,34.32179909210032,102.76594488887137
-5.16,11.95,0.0,2.86,1980-04-19,29,Gansu,34.32179909210032,102.76594488887137
-4.71,11.89,0.0,2.63,1980-04-20,29,Gansu,34.32179909210032,102.76594488887137
-3.62,8.92,0.0,2.66,1980-04-21,29,Gansu,34.32179909210032,102.76594488887137
-1.61,8.63,0.12,2.38,1980-04-22,29,Gansu,34.32179909210032,102.76594488887137
-4.43,-0.23,4.92,0.66,1980-04-23,29,Gansu,34.32179909210032,102.76594488887137
-7.2,-2.83,0.24,0.72,1980-04-24,29,Gansu,34.32179909210032,102.76594488887137
-5.91,5.16,0.06,2.58,1980-04-25,29,Gansu,34.32179909210032,102.76594488887137
-4.14,6.72,0.18,2.92,1980-04-26,29,Gansu,34.32179909210032,102.76594488887137
-3.77,8.43,0.0,2.58,1980-04-27,29,Gansu,34.32179909210032,102.76594488887137
-4.17,10.17,0.06,2.7,1980-04-28,29,Gansu,34.32179909210032,102.76594488887137
-2.47,12.89,0.0,3.4,1980-04-29,29,Gansu,34.32179909210032,102.76594488887137
-1.36,12.72,1.02,3.13,1980-04-30,29,Gansu,34.32179909210032,102.76594488887137
-0.34,12.29,0.12,3.32,1980-05-01,29,Gansu,34.32179909210032,102.76594488887137
-1.31,15.32,0.0,3.94,1980-05-02,29,Gansu,34.32179909210032,102.76594488887137
