MinTemp,MaxTemp,Precipitation,ReferenceET,Date,City_ID,Province,Latitude,Longitude
-12.33,-7.52,0.0,0.23,1980-01-01,218,Ningxia,35.914660135785866,106.18019138047356
-17.06,-7.97,0.3,0.37,1980-01-02,218,Ningxia,35.914660135785866,106.18019138047356
-18.33,-9.42,0.9,0.23,1980-01-03,218,Ningxia,35.914660135785866,106.18019138047356
-20.53,-6.62,0.0,0.24,1980-01-04,218,Ningxia,35.914660135785866,106.18019138047356
-15.23,-8.38,0.0,0.49,1980-01-05,218,Ningxia,35.914660135785866,106.18019138047356
-14.82,-10.17,0.0,0.61,1980-01-06,218,Ningxia,35.914660135785866,106.18019138047356
-16.49,-1.9,0.0,0.64,1980-01-07,218,Ningxia,35.914660135785866,106.18019138047356
-19.72,-1.56,0.0,0.54,1980-01-08,218,Ningxia,35.914660135785866,106.18019138047356
-14.81,1.12,0.0,0.67,1980-01-09,218,Ningxia,35.914660135785866,106.18019138047356
-17.96,-7.43,0.0,0.41,1980-01-10,218,Ningxia,35.914660135785866,106.18019138047356
-18.43,-11.93,0.0,0.34,1980-01-11,218,Ningxia,35.914660135785866,106.18019138047356
-20.09,-4.05,0.0,0.44,1980-01-12,218,Ningxia,35.914660135785866,106.18019138047356
-19.65,-6.41,0.0,0.52,1980-01-13,218,Ningxia,35.914660135785866,106.18019138047356
-17.65,-3.87,0.0,0.46,1980-01-14,218,Ningxia,35.914660135785866,106.18019138047356
-21.12,-1.93,0.0,0.43,1980-01-15,218,Ningxia,35.914660135785866,106.18019138047356
-16.99,1.12,0.0,0.64,1980-01-16,218,Ningxia,35.914660135785866,106.18019138047356
-15.8,-6.2,0.06,0.75,1980-01-17,218,Ningxia,35.914660135785866,106.18019138047356
-15.45,-5.88,0.0,0.48,1980-01-18,218,Ningxia,35.914660135785866,106.18019138047356
-20.19,-3.25,0.0,0.51,1980-01-19,218,Ningxia,35.914660135785866,106.18019138047356
-19.82,-2.04,0.0,0.54,1980-01-20,218,Ningxia,35.914660135785866,106.18019138047356
-18.68,-1.98,0.0,0.66,1980-01-21,218,Ningxia,35.914660135785866,106.18019138047356
-20.07,-2.43,0.0,0.47,1980-01-22,218,Ningxia,35.914660135785866,106.18019138047356
-15.1,-1.81,0.0,0.43,1980-01-23,218,Ningxia,35.914660135785866,106.18019138047356
-16.48,1.57,0.0,0.65,1980-01-24,218,Ningxia,35.914660135785866,106.18019138047356
-10.05,-2.71,0.0,0.74,1980-01-25,218,Ningxia,35.914660135785866,106.18019138047356
-14.23,-1.92,0.0,0.85,1980-01-26,218,Ningxia,35.914660135785866,106.18019138047356
-11.47,-5.85,0.06,0.61,1980-01-27,218,Ningxia,35.914660135785866,106.18019138047356
-15.62,-9.58,1.44,0.32,1980-01-28,218,Ningxia,35.914660135785866,106.18019138047356
-22.22,-16.93,0.3,0.27,1980-01-29,218,Ningxia,35.914660135785866,106.18019138047356
-26.03,-17.6,0.0,0.35,1980-01-30,218,Ningxia,35.914660135785866,106.18019138047356
-21.69,-16.86,0.12,0.34,1980-01-31,218,Ningxia,35.914660135785866,106.18019138047356
-18.95,-14.72,0.3,0.23,1980-02-01,218,Ningxia,35.914660135785866,106.18019138047356
-22.06,-9.73,0.0,0.3,1980-02-02,218,Ningxia,35.914660135785866,106.18019138047356
-22.72,-14.81,0.0,0.35,1980-02-03,218,Ningxia,35.914660135785866,106.18019138047356
-25.13,-16.55,0.0,0.33,1980-02-04,218,Ningxia,35.914660135785866,106.18019138047356
-26.15,-10.67,0.0,0.56,1980-02-05,218,Ningxia,35.914660135785866,106.18019138047356
-16.62,-11.22,0.0,0.44,1980-02-06,218,Ningxia,35.914660135785866,106.18019138047356
-21.3,-10.07,0.0,0.54,1980-02-07,218,Ningxia,35.914660135785866,106.18019138047356
-19.7,-8.91,0.0,0.74,1980-02-08,218,Ningxia,35.914660135785866,106.18019138047356
-15.77,-8.4,0.0,0.52,1980-02-09,218,Ningxia,35.914660135785866,106.18019138047356
-16.85,-5.54,0.0,0.55,1980-02-10,218,Ningxia,35.914660135785866,106.18019138047356
